Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_2259,USER_1097,176.41,POS,2023-11-03 00:33:00,83653.27,Tablet,New York,Electronics,0,0,3,164.38,1,Visa,44,3163.16,Biometric,0.6887,0,0
TXN_16005,USER_9962,48.77,Bank Transfer,2023-03-05 07:41:00,44185.87,Mobile,Tokyo,Travel,0,0,3,99.21,1,Visa,183,2202.22,OTP,0.0352,1,0
TXN_33389,USER_6479,63.29,POS,2023-08-09 01:23:00,945.43,Laptop,Mumbai,Travel,0,0,14,141.36,3,Mastercard,60,988.18,Biometric,0.1672,0,0
TXN_8228,USER_5729,27.07,POS,2023-12-30 05:38:00,74594.79,Mobile,New York,Groceries,0,0,8,18.85,0,Amex,229,223.19,Biometric,0.5217,0,0
TXN_37663,USER_4504,113.21,Bank Transfer,2023-02-02 01:03:00,49936.64,Tablet,New York,Electronics,0,0,10,99.02,0,Visa,231,3282.14,OTP,0.6819,1,0
TXN_47515,USER_3918,15.21,POS,2023-07-15 22:46:00,27222.5,Tablet,Sydney,Restaurants,0,0,3,72.93,0,Amex,8,4915.43,Biometric,0.5046,0,0
TXN_28204,USER_6413,68.06,POS,2023-10-03 09:28:00,74572.22,Tablet,London,Travel,0,0,11,52.25,0,Visa,184,959.9,OTP,0.9718,0,1
TXN_45680,USER_8888,22.05,Bank Transfer,2023-07-08 08:10:00,37481.59,Mobile,Mumbai,Clothing,0,1,13,15.63,3,Visa,93,3359.1,OTP,0.6346,0,0
TXN_20124,USER_7386,206.75,Online,2023-10-08 20:50:00,66549.65,Laptop,New York,Travel,0,1,10,14.83,2,Visa,111,4835.29,PIN,0.8223,0,0
TXN_41927,USER_3081,339.53,Bank Transfer,2023-06-02 00:30:00,95503.62,Laptop,Tokyo,Groceries,0,0,5,441.64,2,Amex,38,3316.57,PIN,0.9718,0,1
TXN_20409,USER_2747,222.69,ATM Withdrawal,2023-01-24 05:56:00,43243.73,Tablet,London,Electronics,0,0,1,359.76,1,Amex,149,379.17,Biometric,0.1411,0,0
TXN_45257,USER_9436,41.66,POS,2023-11-04 22:26:00,35996.1,Tablet,New York,Groceries,0,0,3,438.15,3,Discover,196,1735.94,Biometric,0.6038,0,0
TXN_8966,USER_3354,142.74,Bank Transfer,2023-10-05 12:02:00,36568.02,Mobile,Mumbai,Clothing,0,0,12,156.53,0,Amex,120,360.9,PIN,0.8007,0,0
TXN_23777,USER_4960,3.14,ATM Withdrawal,2023-02-16 09:35:00,99684.46,Laptop,Sydney,Travel,1,0,9,258.95,4,Visa,75,2808.33,Password,0.3964,0,1
TXN_25889,USER_5310,36.61,ATM Withdrawal,2023-06-01 08:30:00,64576.15,Mobile,London,Groceries,0,0,14,195.14,3,Mastercard,214,2134.67,OTP,0.3829,1,0
TXN_16499,USER_9183,290.56,POS,2023-07-28 12:14:00,57341.2,Mobile,Sydney,Travel,0,0,8,429.69,4,Mastercard,25,1059.36,PIN,0.3914,0,1
TXN_30423,USER_1229,8.64,Online,2023-12-25 23:26:00,27255.84,Mobile,New York,Clothing,0,0,10,193.08,3,Mastercard,104,3971.84,PIN,0.5174,0,0
TXN_21261,USER_9673,62.32,Online,2023-01-17 05:16:00,38279.59,Mobile,Tokyo,Clothing,0,0,6,309.24,3,Mastercard,212,3841.08,Biometric,0.0412,1,0
TXN_23395,USER_3775,13.25,POS,2023-03-09 20:34:00,23119.6,Tablet,Sydney,Travel,1,0,13,268.45,2,Mastercard,230,3331.19,Biometric,0.1343,0,0
TXN_29433,USER_3504,99.7,Online,2023-12-04 04:17:00,12631.14,Mobile,Tokyo,Electronics,0,0,1,103.79,4,Visa,237,46.72,OTP,0.4882,0,1
TXN_37016,USER_5104,61.58,Online,2023-02-28 01:18:00,51816.76,Laptop,New York,Groceries,0,0,6,491.63,3,Discover,21,386.41,Password,0.0861,0,0
TXN_10976,USER_8261,13.74,Bank Transfer,2023-11-27 14:12:00,96860.15,Laptop,Tokyo,Travel,0,0,13,258.94,2,Amex,167,3797.77,Biometric,0.6486,1,0
TXN_25210,USER_5945,113.09,Bank Transfer,2023-03-03 03:56:00,95153.97,Mobile,Tokyo,Restaurants,0,0,1,456.4,4,Discover,136,2942.53,Biometric,0.5125,1,1
TXN_40844,USER_9730,11.25,Online,2023-09-13 22:12:00,13099.57,Laptop,Tokyo,Travel,0,0,8,456.35,4,Mastercard,101,111.85,OTP,0.7675,0,1
TXN_37963,USER_7283,136.87,Bank Transfer,2023-08-30 17:34:00,61679.64,Mobile,Tokyo,Electronics,0,0,9,133.64,0,Amex,180,1646.7,Biometric,0.7879,0,0
TXN_24988,USER_5953,7.53,POS,2023-07-27 04:24:00,86865.09,Mobile,Mumbai,Electronics,0,0,7,22.39,4,Visa,37,3132.94,OTP,0.1848,1,1
TXN_21516,USER_7795,59.05,ATM Withdrawal,2023-01-20 00:17:00,15145.88,Laptop,Mumbai,Electronics,0,0,4,281.82,1,Mastercard,22,1583.59,OTP,0.4136,0,0
TXN_8958,USER_9533,11.77,Online,2023-11-28 16:04:00,26253.67,Tablet,Tokyo,Groceries,0,0,4,438.34,1,Visa,173,458.52,Biometric,0.9349,0,1
TXN_38947,USER_9898,25.9,Bank Transfer,2023-07-04 11:41:00,83849.6,Tablet,Sydney,Travel,0,0,6,367.5,1,Amex,37,233.79,OTP,0.8685,0,1
TXN_16359,USER_6693,103.69,Bank Transfer,2023-12-08 14:31:00,64723.87,Mobile,Mumbai,Electronics,0,0,3,223.06,4,Amex,91,1975.17,Password,0.6129,0,1
TXN_23895,USER_1315,74.78,ATM Withdrawal,2023-03-21 05:37:00,66306.47,Mobile,Mumbai,Travel,0,0,10,412.28,1,Mastercard,204,1273.85,PIN,0.1702,1,0
TXN_4273,USER_7009,265.54,Bank Transfer,2023-09-17 11:12:00,27712.5,Laptop,New York,Electronics,0,0,8,139.12,4,Discover,41,716.99,PIN,0.3745,0,1
TXN_36751,USER_2371,352.75,ATM Withdrawal,2023-02-05 17:52:00,10466.44,Laptop,Sydney,Clothing,0,0,1,305.3,0,Visa,61,1536.36,Password,0.6271,0,0
TXN_41331,USER_2535,18.46,POS,2023-11-16 13:07:00,36112.72,Mobile,London,Electronics,0,0,9,271.9,4,Mastercard,188,1617.05,OTP,0.2473,0,1
TXN_16113,USER_5795,192.52,ATM Withdrawal,2023-09-30 04:48:00,93028.69,Mobile,New York,Restaurants,0,0,10,250.21,4,Discover,234,4778.48,Biometric,0.9868,0,1
TXN_48139,USER_6801,165.1,ATM Withdrawal,2023-05-06 01:22:00,39499.33,Tablet,New York,Restaurants,0,0,13,400.45,1,Mastercard,220,3641.91,OTP,0.0012,0,0
TXN_25002,USER_9009,1.04,Online,2023-01-19 21:45:00,97571.33,Laptop,Mumbai,Restaurants,0,0,8,482.79,2,Mastercard,144,2569.0,OTP,0.3317,0,0
TXN_25535,USER_6327,56.56,POS,2023-08-23 13:27:00,89407.05,Laptop,London,Clothing,0,0,1,109.98,0,Visa,176,4571.21,Password,0.5397,0,0
TXN_13320,USER_8741,242.66,Online,2023-04-13 03:55:00,89157.29,Laptop,Sydney,Travel,0,0,11,203.04,3,Amex,109,169.98,PIN,0.8449,0,0
TXN_4215,USER_2003,334.62,Online,2023-10-28 15:35:00,73023.12,Laptop,New York,Travel,0,1,14,376.5,0,Visa,239,1510.93,Password,0.2413,0,0
TXN_41530,USER_7156,127.77,ATM Withdrawal,2023-07-17 19:06:00,88849.72,Mobile,New York,Travel,0,0,7,384.77,4,Discover,164,1476.6,Biometric,0.4187,1,1
TXN_14818,USER_8143,264.23,Bank Transfer,2023-06-19 20:28:00,93519.32,Tablet,New York,Electronics,0,0,10,127.37,1,Visa,56,3199.67,Biometric,0.9386,0,1
TXN_28773,USER_2717,122.02,Online,2023-10-13 14:44:00,48687.61,Tablet,Mumbai,Restaurants,1,0,1,238.32,2,Mastercard,131,1250.32,OTP,0.4852,0,0
TXN_13843,USER_4512,69.78,ATM Withdrawal,2023-07-21 15:47:00,90056.17,Laptop,New York,Clothing,0,1,11,232.95,2,Discover,70,3062.27,PIN,0.3837,1,0
TXN_32443,USER_6878,57.96,Bank Transfer,2023-11-08 03:51:00,42304.31,Laptop,Sydney,Travel,0,0,5,134.94,4,Discover,75,2036.44,Biometric,0.9778,0,1
TXN_14454,USER_9679,30.8,Bank Transfer,2023-09-10 00:23:00,31123.58,Tablet,London,Restaurants,0,0,5,431.95,0,Visa,117,551.08,OTP,0.4638,0,0
TXN_11927,USER_6892,84.31,POS,2023-07-25 11:11:00,21521.64,Laptop,London,Travel,0,0,13,103.02,0,Visa,90,3860.96,Biometric,0.7664,0,0
TXN_4479,USER_7897,54.69,POS,2023-03-06 12:39:00,6888.75,Tablet,New York,Electronics,0,0,12,467.5,3,Mastercard,170,608.99,PIN,0.8748,0,1
TXN_16711,USER_2533,129.77,ATM Withdrawal,2023-11-17 19:19:00,58872.83,Tablet,Sydney,Travel,0,0,11,312.84,1,Visa,45,2651.18,Password,0.0905,0,0
TXN_40135,USER_1755,39.85,Online,2023-01-05 00:07:00,3054.44,Mobile,Sydney,Travel,0,0,8,141.41,0,Amex,18,2626.36,PIN,0.5115,1,0
TXN_39030,USER_7781,42.12,Bank Transfer,2023-04-26 06:26:00,24976.53,Laptop,Tokyo,Electronics,0,0,7,129.17,0,Amex,21,403.89,Password,0.6363,0,0
TXN_17617,USER_1027,66.8,POS,2023-11-13 08:24:00,23026.04,Laptop,New York,Clothing,0,0,14,397.56,0,Amex,178,263.94,PIN,0.4901,0,0
TXN_37599,USER_4290,70.9,Bank Transfer,2023-02-22 22:59:00,9940.93,Mobile,Tokyo,Groceries,0,0,14,147.71,2,Amex,30,3650.99,PIN,0.6785,0,0
TXN_32330,USER_2800,7.84,ATM Withdrawal,2023-11-23 20:17:00,74057.85,Mobile,Sydney,Travel,0,1,12,373.28,0,Amex,8,3666.42,PIN,0.3835,0,0
TXN_13153,USER_5071,3.74,POS,2023-03-18 12:19:00,91398.91,Mobile,Tokyo,Groceries,0,0,6,426.64,2,Mastercard,197,2919.28,PIN,0.203,0,0
TXN_27907,USER_6112,1.22,Bank Transfer,2023-12-24 16:52:00,93328.91,Mobile,Mumbai,Travel,0,0,3,370.63,3,Discover,60,2097.07,PIN,0.3673,0,0
TXN_19749,USER_5067,57.6,Online,2023-04-27 21:19:00,84945.04,Laptop,Sydney,Travel,0,0,12,369.02,1,Amex,65,2139.81,Password,0.888,0,1
TXN_47017,USER_6128,30.01,Online,2023-11-18 16:17:00,2452.43,Tablet,New York,Clothing,0,0,1,205.44,4,Mastercard,62,2970.24,PIN,0.2508,0,1
TXN_38464,USER_6180,140.99,ATM Withdrawal,2023-11-22 04:00:00,34535.0,Tablet,London,Travel,0,0,14,467.62,0,Mastercard,84,1580.35,OTP,0.2738,0,0
TXN_36436,USER_7034,41.24,POS,2023-04-12 09:47:00,85519.36,Mobile,New York,Clothing,0,0,3,326.57,0,Amex,215,3939.0,OTP,0.7582,0,0
TXN_1035,USER_4695,86.92,ATM Withdrawal,2023-02-19 23:21:00,67125.97,Laptop,New York,Clothing,1,0,8,117.15,1,Visa,85,1296.24,PIN,0.9353,0,1
TXN_6334,USER_6507,196.01,Online,2023-11-26 02:16:00,30501.46,Tablet,Mumbai,Groceries,0,0,6,378.4,1,Discover,112,1803.39,PIN,0.4711,0,0
TXN_1121,USER_8101,24.89,Bank Transfer,2023-06-30 04:12:00,89570.92,Mobile,Mumbai,Restaurants,0,0,11,217.11,2,Mastercard,5,4917.26,Password,0.5086,0,0
TXN_20870,USER_7090,50.78,Bank Transfer,2023-09-29 17:16:00,36454.19,Tablet,New York,Groceries,0,0,5,119.57,0,Visa,170,2795.67,Password,0.6766,1,0
TXN_23590,USER_9192,54.89,Online,2023-07-07 14:14:00,2787.55,Tablet,Mumbai,Travel,0,0,8,217.18,2,Visa,193,4399.15,Password,0.3218,1,0
TXN_34757,USER_9438,24.25,POS,2023-02-22 06:52:00,49801.22,Mobile,New York,Restaurants,0,0,7,97.55,4,Amex,109,3948.95,Biometric,0.8356,0,1
TXN_43800,USER_8300,87.37,ATM Withdrawal,2023-12-06 23:02:00,61500.4,Mobile,London,Restaurants,0,0,13,495.02,2,Visa,114,781.26,Password,0.8779,0,1
TXN_46752,USER_7667,203.67,Online,2023-09-21 13:19:00,67616.81,Mobile,Sydney,Clothing,0,0,14,139.51,2,Visa,31,3235.84,Biometric,0.187,0,0
TXN_40017,USER_6649,78.29,ATM Withdrawal,2023-06-24 01:34:00,51901.13,Tablet,Mumbai,Restaurants,0,0,12,428.61,1,Visa,88,4738.41,PIN,0.2925,0,0
TXN_23078,USER_1676,114.84,Bank Transfer,2023-08-11 23:28:00,80419.48,Tablet,Sydney,Travel,0,0,5,356.23,4,Amex,224,4154.36,PIN,0.9877,0,1
TXN_47693,USER_1032,12.28,Bank Transfer,2023-07-03 03:15:00,15570.61,Tablet,New York,Electronics,0,0,9,35.29,3,Discover,119,256.38,PIN,0.837,0,0
TXN_35403,USER_4238,10.95,Online,2023-12-08 14:20:00,76809.24,Laptop,London,Travel,0,1,1,458.73,1,Amex,90,4839.56,Password,0.659,0,0
TXN_32543,USER_9871,74.67,ATM Withdrawal,2023-10-01 07:55:00,93327.45,Laptop,New York,Travel,0,0,9,261.18,3,Amex,12,1096.52,PIN,0.9999,0,1
TXN_1915,USER_5517,47.79,ATM Withdrawal,2023-07-01 06:46:00,42407.34,Mobile,London,Clothing,0,0,8,13.91,2,Mastercard,100,2864.04,Password,0.607,0,0
TXN_32827,USER_4465,123.84,POS,2023-09-17 02:40:00,2883.5,Laptop,Sydney,Clothing,0,0,10,267.02,0,Discover,144,2406.82,Biometric,0.3876,0,0
TXN_34965,USER_2047,0.95,Bank Transfer,2023-04-05 16:24:00,75211.99,Tablet,Mumbai,Restaurants,0,0,3,142.96,4,Amex,20,2578.93,Biometric,0.1633,1,1
TXN_4658,USER_4618,107.48,Online,2023-10-20 09:29:00,53524.6,Laptop,Sydney,Travel,0,0,5,105.07,1,Visa,114,2516.4,OTP,0.6964,1,0
TXN_35713,USER_7269,25.2,Online,2023-06-10 06:33:00,58416.95,Laptop,London,Clothing,0,0,12,96.21,1,Discover,63,1717.96,OTP,0.7106,0,0
TXN_35145,USER_6338,40.03,POS,2023-03-04 08:32:00,8296.86,Tablet,London,Clothing,0,0,4,22.61,1,Mastercard,193,1940.36,OTP,0.7153,0,0
TXN_43257,USER_5647,81.22,Bank Transfer,2023-07-25 03:18:00,22926.0,Tablet,Tokyo,Restaurants,0,0,11,167.24,1,Mastercard,227,4293.41,OTP,0.7578,0,0
TXN_42826,USER_8502,65.73,ATM Withdrawal,2023-02-28 15:07:00,35225.38,Tablet,New York,Clothing,0,0,12,80.91,1,Visa,136,1516.99,OTP,0.3347,0,0
TXN_21440,USER_9503,514.42,POS,2023-08-26 05:02:00,97332.11,Tablet,Tokyo,Restaurants,0,0,11,258.88,2,Mastercard,14,3596.76,Password,0.4786,0,0
TXN_3187,USER_4240,22.27,Online,2023-05-30 13:46:00,1825.57,Tablet,London,Restaurants,0,0,3,274.86,0,Discover,153,781.84,Password,0.2713,1,0
TXN_1437,USER_7154,154.15,Online,2023-01-07 20:37:00,49408.73,Mobile,London,Restaurants,0,0,8,402.24,0,Mastercard,63,949.81,Biometric,0.9905,0,1
TXN_11373,USER_7704,134.75,Online,2023-01-04 04:42:00,4178.52,Mobile,London,Restaurants,0,0,10,347.06,3,Discover,31,803.56,OTP,0.458,0,0
TXN_35375,USER_2631,168.3,ATM Withdrawal,2023-08-23 13:14:00,72289.38,Mobile,Mumbai,Groceries,0,0,6,164.57,2,Amex,154,330.95,Biometric,0.8972,1,1
TXN_5932,USER_7522,39.56,Bank Transfer,2023-11-10 12:06:00,74135.52,Mobile,Sydney,Travel,0,0,8,188.92,3,Mastercard,105,3718.33,Biometric,0.4045,1,0
TXN_31828,USER_6446,472.85,Online,2023-01-24 00:51:00,78203.79,Mobile,Tokyo,Electronics,0,0,12,232.61,1,Discover,16,1731.81,PIN,0.4359,0,0
TXN_10779,USER_8276,31.41,ATM Withdrawal,2023-08-06 08:50:00,12678.94,Mobile,Tokyo,Restaurants,0,1,11,242.04,1,Visa,206,4083.31,PIN,0.4294,1,0
TXN_31445,USER_5495,57.26,ATM Withdrawal,2023-11-29 05:19:00,41738.89,Mobile,Tokyo,Groceries,0,0,14,85.5,3,Visa,229,3554.69,Password,0.2878,0,0
TXN_37891,USER_7869,70.08,POS,2023-08-22 09:11:00,4792.45,Mobile,New York,Restaurants,0,0,4,45.2,1,Visa,127,1095.37,OTP,0.0672,0,0
TXN_23310,USER_4469,222.67,Bank Transfer,2023-05-30 18:42:00,32946.49,Laptop,Tokyo,Clothing,0,0,8,206.02,3,Amex,41,605.19,OTP,0.9577,1,1
TXN_46786,USER_8683,48.95,Online,2023-07-17 09:10:00,73126.16,Tablet,Tokyo,Groceries,0,0,13,261.35,0,Discover,109,349.1,Biometric,0.3717,1,0
TXN_11182,USER_2507,4.58,Bank Transfer,2023-11-20 17:05:00,13460.81,Mobile,London,Electronics,0,0,7,317.49,4,Amex,139,3463.5,OTP,0.5708,1,1
TXN_10947,USER_5718,193.0,Online,2023-07-29 17:34:00,61013.24,Mobile,New York,Groceries,0,0,12,248.6,0,Discover,31,3355.68,Biometric,0.642,1,0
TXN_5614,USER_2565,215.85,Online,2023-09-23 18:04:00,7346.43,Mobile,Tokyo,Travel,0,0,2,316.88,4,Visa,117,2484.61,PIN,0.1627,0,1
TXN_22622,USER_1789,162.97,POS,2023-08-03 03:05:00,10989.12,Tablet,New York,Groceries,0,0,14,106.51,3,Visa,175,595.8,Biometric,0.4569,1,0
TXN_41664,USER_2506,43.85,Online,2023-09-02 05:47:00,31525.4,Tablet,Tokyo,Groceries,0,0,6,79.07,0,Visa,165,3904.17,PIN,0.427,0,0
TXN_26972,USER_6408,33.46,Bank Transfer,2023-08-24 15:25:00,45869.85,Mobile,Sydney,Restaurants,0,0,5,225.44,4,Visa,163,445.28,Password,0.8717,1,1
TXN_31263,USER_4459,245.95,Online,2023-05-07 05:33:00,55145.23,Tablet,London,Groceries,0,1,2,144.33,1,Visa,57,1935.55,Biometric,0.7219,0,0
TXN_37563,USER_6409,59.19,ATM Withdrawal,2023-07-17 05:50:00,11282.15,Mobile,London,Groceries,0,1,6,315.98,4,Amex,206,4670.64,Biometric,0.7881,0,1
TXN_28635,USER_5927,167.7,POS,2023-01-05 15:19:00,28283.48,Laptop,London,Restaurants,0,0,1,318.76,2,Mastercard,107,166.27,Biometric,0.7908,0,0
TXN_21226,USER_9297,230.42,ATM Withdrawal,2023-08-07 13:58:00,18722.23,Tablet,Tokyo,Groceries,0,0,11,165.95,0,Discover,109,2921.69,OTP,0.8261,1,0
TXN_20249,USER_5163,348.03,ATM Withdrawal,2023-05-19 19:23:00,17760.4,Mobile,Tokyo,Travel,1,0,4,277.01,1,Amex,59,400.58,Biometric,0.0035,1,0
TXN_40211,USER_5510,50.54,Online,2023-06-08 23:52:00,18940.34,Tablet,New York,Groceries,0,0,3,245.51,1,Amex,33,1828.03,PIN,0.8201,0,0
TXN_14355,USER_6412,39.25,Bank Transfer,2023-03-22 07:04:00,54558.42,Laptop,London,Restaurants,1,0,12,206.21,0,Discover,38,1007.16,PIN,0.6916,0,0
TXN_42417,USER_1974,581.01,Online,2023-06-17 05:30:00,14715.25,Mobile,Sydney,Electronics,0,0,6,208.15,0,Mastercard,114,3329.95,PIN,0.499,0,0
TXN_15302,USER_8710,15.61,ATM Withdrawal,2023-06-14 06:03:00,97641.79,Tablet,Mumbai,Electronics,0,0,9,405.5,4,Visa,203,822.84,PIN,0.8927,0,1
TXN_37709,USER_2225,1.33,Online,2023-08-19 22:11:00,90054.27,Tablet,Tokyo,Electronics,0,0,3,58.26,3,Mastercard,118,3088.57,Biometric,0.0884,0,0
TXN_4055,USER_8411,154.77,ATM Withdrawal,2023-08-03 08:45:00,34513.62,Tablet,Sydney,Restaurants,0,0,14,302.12,1,Mastercard,158,2482.66,PIN,0.4028,0,0
TXN_34159,USER_1960,8.04,Online,2023-04-23 14:51:00,13754.37,Tablet,Mumbai,Clothing,0,0,6,77.59,0,Discover,51,726.43,Password,0.9769,1,1
TXN_4071,USER_2961,7.23,POS,2023-07-18 11:09:00,2024.99,Tablet,London,Travel,0,1,13,133.55,2,Amex,55,893.29,Biometric,0.6364,0,0
TXN_7703,USER_8999,4.29,Online,2023-04-05 19:50:00,70155.39,Tablet,New York,Clothing,0,0,13,332.27,4,Visa,49,1580.17,OTP,0.7333,0,1
TXN_30130,USER_6760,237.25,Online,2023-01-06 01:25:00,76296.6,Tablet,New York,Clothing,0,0,1,65.52,1,Visa,169,2692.9,PIN,0.8704,1,1
TXN_21570,USER_8300,75.44,POS,2023-04-21 17:45:00,17069.4,Laptop,London,Electronics,0,0,4,219.43,2,Visa,79,976.47,OTP,0.4166,1,0
TXN_23020,USER_4125,236.36,Bank Transfer,2023-04-19 02:50:00,51000.34,Laptop,New York,Clothing,0,1,6,352.75,0,Mastercard,77,3402.42,Biometric,0.3927,0,0
TXN_22769,USER_3214,35.94,Online,2023-04-06 14:52:00,51442.41,Tablet,Sydney,Electronics,0,0,10,131.5,4,Mastercard,18,3951.39,OTP,0.8143,0,1
TXN_11787,USER_3822,106.95,ATM Withdrawal,2023-02-25 22:35:00,18916.35,Laptop,Tokyo,Restaurants,0,0,2,122.55,1,Discover,67,3640.15,OTP,0.7153,1,0
TXN_7096,USER_7166,62.18,POS,2023-11-23 03:30:00,28367.73,Mobile,London,Electronics,0,0,9,109.3,2,Mastercard,81,2807.34,Biometric,0.7837,1,0
TXN_44683,USER_6346,109.18,POS,2023-01-11 10:01:00,42232.39,Laptop,Tokyo,Travel,0,0,13,22.08,2,Amex,43,2634.71,OTP,0.7821,0,0
TXN_31269,USER_4524,33.85,Bank Transfer,2023-06-18 11:39:00,82437.52,Laptop,Mumbai,Travel,0,0,6,368.81,0,Mastercard,14,4013.0,Biometric,0.5643,0,0
TXN_33403,USER_6082,62.31,POS,2023-06-09 09:15:00,5588.55,Mobile,Mumbai,Groceries,0,0,2,11.55,1,Discover,136,2493.33,PIN,0.8434,0,0
TXN_9482,USER_3611,9.73,Bank Transfer,2023-08-22 14:32:00,21060.78,Mobile,Tokyo,Clothing,1,0,14,397.56,3,Visa,36,4031.13,PIN,0.7065,1,0
TXN_10307,USER_2902,8.25,POS,2023-03-29 02:13:00,3964.8,Laptop,Sydney,Groceries,0,0,5,147.72,2,Discover,135,4590.53,PIN,0.6874,0,0
TXN_45989,USER_4739,6.25,ATM Withdrawal,2023-03-28 08:50:00,48908.41,Tablet,Tokyo,Clothing,0,0,9,36.4,2,Discover,189,2016.49,Biometric,0.7487,0,0
TXN_15810,USER_4151,24.01,ATM Withdrawal,2023-05-19 10:46:00,84406.17,Laptop,Sydney,Groceries,0,0,10,135.66,4,Amex,202,956.24,OTP,0.5088,0,1
TXN_33168,USER_7405,110.47,Bank Transfer,2023-11-20 14:20:00,38247.88,Laptop,London,Clothing,0,0,10,132.76,2,Visa,103,2414.51,PIN,0.3018,0,0
TXN_12375,USER_9166,14.82,Online,2023-07-06 10:08:00,7789.19,Mobile,Mumbai,Clothing,0,0,10,81.19,3,Amex,220,1922.91,OTP,0.1357,1,0
TXN_6483,USER_4257,50.22,Online,2023-02-20 05:29:00,46880.35,Mobile,Tokyo,Electronics,0,0,9,365.15,3,Amex,80,447.51,Biometric,0.4081,1,0
TXN_25907,USER_3144,84.02,POS,2023-11-08 02:34:00,12546.62,Laptop,Mumbai,Groceries,0,0,4,367.99,4,Amex,127,1877.61,OTP,0.4427,1,1
TXN_38615,USER_3673,107.02,Online,2023-08-01 06:08:00,86388.27,Mobile,Mumbai,Electronics,0,0,13,309.19,2,Discover,54,4812.84,OTP,0.4269,0,0
TXN_46530,USER_6511,358.55,POS,2023-05-08 17:31:00,45121.89,Mobile,Tokyo,Groceries,0,1,10,32.96,4,Mastercard,65,4892.72,PIN,0.7497,1,1
TXN_28700,USER_1197,11.49,Online,2023-02-21 08:22:00,57529.47,Mobile,London,Restaurants,0,0,14,340.17,1,Visa,39,3431.71,Biometric,0.4027,0,0
TXN_40831,USER_3275,92.09,ATM Withdrawal,2023-09-30 18:04:00,10335.33,Laptop,Mumbai,Restaurants,0,0,4,476.08,1,Visa,104,950.53,PIN,0.0201,0,0
TXN_21911,USER_1431,101.5,POS,2023-07-08 08:43:00,37824.71,Mobile,London,Restaurants,0,0,10,64.33,2,Mastercard,104,2564.21,Biometric,0.846,0,0
TXN_33890,USER_7404,93.47,ATM Withdrawal,2023-04-16 10:04:00,45765.4,Mobile,New York,Travel,0,0,3,133.21,1,Amex,84,2917.63,OTP,0.5071,1,0
TXN_47749,USER_9118,383.34,Bank Transfer,2023-02-15 22:35:00,14925.19,Tablet,New York,Clothing,0,0,11,269.66,0,Mastercard,111,2366.78,PIN,0.5966,0,0
TXN_44270,USER_9897,131.34,Bank Transfer,2023-12-21 16:23:00,51294.69,Laptop,Sydney,Electronics,0,0,2,355.02,1,Visa,232,4201.96,OTP,0.1269,0,0
TXN_11483,USER_3977,59.37,POS,2023-09-15 20:55:00,88749.14,Laptop,Sydney,Groceries,0,0,8,308.99,0,Visa,228,1762.02,PIN,0.3046,1,0
TXN_23231,USER_1610,246.65,ATM Withdrawal,2023-09-14 15:05:00,95030.87,Mobile,Mumbai,Travel,0,0,6,231.21,2,Visa,145,4334.79,OTP,0.9785,1,1
TXN_32838,USER_6479,114.89,Online,2023-09-15 16:37:00,56703.2,Tablet,Sydney,Travel,0,0,3,10.24,4,Amex,211,4064.28,Biometric,0.6158,0,1
TXN_8991,USER_5675,34.74,ATM Withdrawal,2023-05-21 14:52:00,23711.33,Tablet,Sydney,Groceries,0,0,6,236.98,2,Amex,157,3856.43,Biometric,0.2506,1,0
TXN_21401,USER_3508,35.57,POS,2023-08-23 03:02:00,61501.55,Laptop,London,Clothing,0,0,9,298.81,2,Discover,50,2700.99,OTP,0.0573,0,0
TXN_9532,USER_9217,261.01,Bank Transfer,2023-10-29 05:52:00,40429.17,Laptop,London,Groceries,0,0,13,177.12,3,Amex,202,4640.9,Biometric,0.7175,0,0
TXN_10007,USER_4339,197.08,Bank Transfer,2023-04-03 16:57:00,43966.37,Tablet,Sydney,Restaurants,0,0,6,44.44,4,Amex,229,4342.85,OTP,0.1901,1,1
TXN_37529,USER_5290,60.49,ATM Withdrawal,2023-03-07 10:01:00,67469.33,Mobile,London,Groceries,0,0,5,219.66,3,Visa,177,3244.95,Biometric,0.3172,0,0
TXN_17368,USER_7716,1.1,ATM Withdrawal,2023-11-29 12:28:00,45678.71,Tablet,New York,Groceries,0,0,1,241.33,0,Mastercard,123,1149.76,Password,0.8413,0,0
TXN_49569,USER_2235,31.06,Online,2023-04-11 14:53:00,58005.44,Mobile,Tokyo,Groceries,0,0,7,185.67,2,Visa,130,3173.4,Password,0.1901,0,0
TXN_27608,USER_2746,56.25,Online,2023-11-24 21:25:00,14577.76,Mobile,Sydney,Electronics,0,0,1,298.27,2,Discover,190,995.64,Password,0.2382,0,0
TXN_31204,USER_9892,88.55,Online,2023-08-11 00:53:00,79465.37,Mobile,Tokyo,Clothing,0,0,3,405.52,2,Visa,15,2731.88,OTP,0.7065,0,0
TXN_39761,USER_1315,49.08,Online,2023-09-05 02:26:00,98521.87,Laptop,New York,Electronics,0,0,4,438.29,3,Discover,129,1322.06,Password,0.8884,0,1
